"name","variable","value"
"Miopithecus_ogouensis","Kindergarten + Primary school",1538.2
"Morelia_spilota","Kindergarten + Primary school",1631.6
"Mungos_mungo","Kindergarten + Primary school",1503
"Muscardinus_avellanarius","Kindergarten + Primary school",1373
"Mygale","Kindergarten + Primary school",1727.9
"Myocastor_coypus","Kindergarten + Primary school",1572.9
"Naja_naja","Kindergarten + Primary school",1701.6
"Nasua_narica","Kindergarten + Primary school",1550.9
"Nasua_nasua","Kindergarten + Primary school",1415
"Necrosyrtes_monachus","Kindergarten + Primary school",1391.8
"Neofelis_nebulosa","Kindergarten + Primary school",1526.3
"Nestor_meridionalis","Kindergarten + Primary school",1370.8
"Notechis_scutatus","Kindergarten + Primary school",1685.2
"Numida_meleagris","Kindergarten + Primary school",1458.3
"Nyctereutes_procyonoides","Kindergarten + Primary school",1485.5
"Odonata","Kindergarten + Primary school",1579.5
"Odonata2","Kindergarten + Primary school",1615.4
"Oryctolagus_cuniculus","Kindergarten + Primary school",1379.7
"Oryctolagus_cuniculus2","Kindergarten + Primary school",1407.2
"Otocolobus_manul","Kindergarten + Primary school",1549.3
"Pamphagidae","Kindergarten + Primary school",1599.7
"Pan_paniscus","Kindergarten + Primary school",1650.2
"Pan_paniscus2","Kindergarten + Primary school",1434
"Pan_paniscus3","Kindergarten + Primary school",1698.1
"Pan_paniscus4","Kindergarten + Primary school",1595.7
"Pan_troglodytes","Kindergarten + Primary school",1566.9
"Pan_troglodytes2","Kindergarten + Primary school",1454.3
"Panthera_leo","Kindergarten + Primary school",1413.9
"Panthera_leo2","Kindergarten + Primary school",1571.8
"Panthera_leo3","Kindergarten + Primary school",1505.2
"Panthera_onca","Kindergarten + Primary school",1406.6
"Panthera_onca_2","Kindergarten + Primary school",1392.5
"Panthera_onca3","Kindergarten + Primary school",1586.9
"Panthera_pardus","Kindergarten + Primary school",1559.9
"Panthera_pardus_3","Kindergarten + Primary school",1575.5
"Panthera_pardus2","Kindergarten + Primary school",1581.1
"Panthera_tigris2","Kindergarten + Primary school",1537.7
"Panthera_uncia","Kindergarten + Primary school",1448.1
"Papillon","Kindergarten + Primary school",1645.6
"Papio_hamadryas","Kindergarten + Primary school",1531.4
"Pardofelis_temminckii","Kindergarten + Primary school",1426.9
"Petroica_macrocephala","Kindergarten + Primary school",1265.7
"Phacochoerus_africanus","Kindergarten + Primary school",1634.4
"Phascolarctos_cinereus","Kindergarten + Primary school",1319.1
"Phascolarctos_cinereus2","Kindergarten + Primary school",1271.5
"Pholcus_phalangioides","Kindergarten + Primary school",1462.5
"Pithecia pithecia","Kindergarten + Primary school",1595.3
"Pithecia pithecia2","Kindergarten + Primary school",1622
"Plathyrrhinus_fusciventris","Kindergarten + Primary school",1365.6
"Podarcis_muralis","Kindergarten + Primary school",1553.9
"Pogona_vitticeps","Kindergarten + Primary school",1388.6
"Porphyrio_hochstetteri","Kindergarten + Primary school",1564.9
"Procyon_lotor","Kindergarten + Primary school",1444.9
"Propithecus_coquereli","Kindergarten + Primary school",1452.5
"Propithecus_verreauxi","Kindergarten + Primary school",1402.5
"Psittacus_erithacus","Kindergarten + Primary school",1354.3
"Pteropus_conspicillatus","Kindergarten + Primary school",1530.4
"Puma_concolor","Kindergarten + Primary school",1453.9
"Python_bivittatus","Kindergarten + Primary school",1523
"Python_regius","Kindergarten + Primary school",1679.8
"Rattus_norvegicus","Kindergarten + Primary school",1345.9
"Rhinopithecus_roxellana","Kindergarten + Primary school",1578.2
"Rhyticeros_cassidix","Kindergarten + Primary school",1545.6
"Romalea_microptera","Kindergarten + Primary school",1470.7
"Saiga_tatarica","Kindergarten + Primary school",1657.4
"Sarcophilus_harrisii","Kindergarten + Primary school",1520.3
"Spalax","Kindergarten + Primary school",1644.5
"Spheniscus_humboldti","Kindergarten + Primary school",1401.5
"Stephanoaetus_coronatus","Kindergarten + Primary school",1494.1
"Strophurus","Kindergarten + Primary school",1600.2
"Struthio_camelus","Kindergarten + Primary school",1344.4
"Sula_nebouxii","Kindergarten + Primary school",1443.4
"Sula_sula","Kindergarten + Primary school",1310.6
"Suricata_suricatta","Kindergarten + Primary school",1446.1
"Sus_scrofa","Kindergarten + Primary school",1627.7
"Tapirus_indicus","Kindergarten + Primary school",1345.5
"Taricha_torosa","Kindergarten + Primary school",1490.8
"Tauraco_leucotis","Kindergarten + Primary school",1472
"Testudo_hermanni","Kindergarten + Primary school",1232.9
"Thalassarche_cauta","Kindergarten + Primary school",1707.2
"Theropithecus_gelada","Kindergarten + Primary school",1696.6
"Thomisus_onustus","Kindergarten + Primary school",1629.7
"Tockus_flavirostris","Kindergarten + Primary school",1626.3
"Trichosurus_vulpecula","Kindergarten + Primary school",1541.1
"Ursus_arctos_horribilis","Kindergarten + Primary school",1627.5
"Ursus_maritimus","Kindergarten + Primary school",1651.1
"Ursus_thibetanus","Kindergarten + Primary school",1629.8
"Varecia_rubra","Kindergarten + Primary school",1544.5
"Varecia_variegata","Kindergarten + Primary school",1541.1
"Vespula_germanica","Kindergarten + Primary school",1628.9
"Vicugna_pacos","Kindergarten + Primary school",1552.3
"Vicugna_pacos2","Kindergarten + Primary school",1312
"Vicugna_vicugna","Kindergarten + Primary school",1456.8
"Vipera_ammodytes","Kindergarten + Primary school",1676.6
"Vipera_aspis","Kindergarten + Primary school",1477.1
"Vulpes_zerda","Kindergarten + Primary school",1373.4
"Zamenis_longissimus","Kindergarten + Primary school",1524.9
"Zoropsis_spinimana","Kindergarten + Primary school",1605.8
"Acinonyx_jubatus","Master's degree",1609.3
"Acinonyx_jubatus2","Master's degree",1638.6
"Acryllium_vulturinum","Master's degree",1560.6
"Aepyceros_melampus","Master's degree",1387.5
"Aepyceros_melampus2","Master's degree",1279.1
"Agalychnis_callidryas","Master's degree",1460.1
"Ailuropoda_melanoleuca","Master's degree",1322.6
"Ailurops_ursinus","Master's degree",1399.9
"Ailurus_fulgens","Master's degree",1183.7
"Alligator_mississippiensis","Master's degree",1931.9
"Amblyrhynchus_cristatus","Master's degree",1677.4
"Aonyx_cinereus","Master's degree",1195.2
"Aonyx_cinereus2","Master's degree",1306.7
"Aquila_chrysaetos","Master's degree",1466.7
"Ara_ararauna","Master's degree",1224.5
"Ara_chloropterus","Master's degree",1232
"Arctocephalus forsteri","Master's degree",1517.7
"Arctocephalus_forsteri2","Master's degree",1307.1
"Artibeus_planirostris","Master's degree",1495.4
"Asio_flammeus","Master's degree",1259.3
"Ateles_hybridus","Master's degree",1514.5
"Ateles_paniscus","Master's degree",1249.3
"Athene_noctua","Master's degree",1288.5
"Athene_noctua2","Master's degree",1365.1
"Athene_noctua3","Master's degree",1323.4
"Balaeniceps_rex","Master's degree",1483.2
"Bison_bonasus","Master's degree",1711.4
"Bison_bonasus2","Master's degree",1687.1
"Boa_constrictor","Master's degree",1818.3
"Bubo_bubo","Master's degree",1228.5
"Bubo_bubo2","Master's degree",1216.6
"Bubo_scandiacus","Master's degree",1262.7
"Bufonidae","Master's degree",1456.6
"Buprestidae","Master's degree",1573.6
"Buteo_galapagoensis","Master's degree",1487.5
"Cairina_moschata","Master's degree",1518.3
"Calliphora_vomitoria","Master's degree",1641.9
"Callithrix_argentata","Master's degree",1284.1
"Callithrix_penicillata","Master's degree",1333.5
"Calloselasma rhodostoma","Master's degree",1815.9
"Canis_lupus","Master's degree",1676.2
"Canis_lupus_familiaris","Master's degree",1561.2
"Canis_lupus_familiaris2","Master's degree",1270.2
"Carlito_syrichta","Master's degree",1387
"Centurio_senex","Master's degree",1747.1
"Cerdocyon_thous","Master's degree",1338.3
"Chelonoidis_porteri","Master's degree",1199.2
"Choloepus_didactylus","Master's degree",1289.2
"Choloepus_didactylus2","Master's degree",1213.9
"Choloepus_didactylus3","Master's degree",1240.5
"Chroicocephalus_scopulinus","Master's degree",1375.1
"Columba_livia","Master's degree",1348.7
"Conolophus_pallidus","Master's degree",1667.7
"Corvus","Master's degree",1430
"Corvus2","Master's degree",1421.7
"Crocodylus_porosus","Master's degree",2002.9
"Crocuta_crocuta","Master's degree",1669.5
"Crotalus_atrox","Master's degree",1798.4
"Crotalus2","Master's degree",1838.4
"Cryptoprocto _ferox","Master's degree",1517.9
"Cynictis_penicillata","Master's degree",1542.5
"Dasypus_novemcinctus","Master's degree",1402.3
"Daubentonia_madagascariensis","Master's degree",1634.1
"Dendroaspis_angusticeps","Master's degree",1757.8
"Desmodus_rotondus","Master's degree",1633.4
"Didelphis_virginiana","Master's degree",1416.6
"Equus_caballus","Master's degree",1147.8
"Eudyptes chrysolophus","Master's degree",1339.1
"Eudyptes_chrysocome","Master's degree",1304.2
"Eulemur _coronatus","Master's degree",1346.8
"Eulemur _coronatus2","Master's degree",1402.6
"Euphractus _sexcinctus","Master's degree",1424.8
"Evarcha_arcuata","Master's degree",1817
"Felis_catus","Master's degree",1386.4
"Felis_silvestris","Master's degree",1123.5
"Geronticus_eremita","Master's degree",1664.3
"Giraffa_camelopardalis_reticulata","Master's degree",1171
"Gorilla_Gorilla_Beringei","Master's degree",1635.6
"Gorilla_gorilla_gorilla","Master's degree",1666
"Gulo_gulo","Master's degree",1570.3
"Gulo_gulo2","Master's degree",1529.8
"Gymnogyps_californianus","Master's degree",1610.9
"Gypaetus_barbatus","Master's degree",1395.4
"Gypaetus_barbatus2","Master's degree",1548.8
"Gyps_rueppelli","Master's degree",1569.6
"Haematopus_ater","Master's degree",1333.8
"Harpia_Harpyja","Master's degree",1454.5
"Helarctos_malayanus","Master's degree",1650.6
"Hemicentetes_semispinosus","Master's degree",1550.5
"Heterocephalus_glaber","Master's degree",1749.4
"Hippopotamus_amphibius","Master's degree",1666.6
"Hyaena_hyaena","Master's degree",1790.3
"Hyles_euphorbiae","Master's degree",1572
"Hylobates_agilis","Master's degree",1330.3
"Hypsignathus_monstrosus","Master's degree",1624.2
"Iguana_iguana","Master's degree",1502.9
"Iguana_iguana2","Master's degree",1526.2
"Incilius_alvarius","Master's degree",1546.8
"Incilius_alvarius2","Master's degree",1420.6
"Intellagama_lesueurii","Master's degree",1590.5
"Laticauda_laticaudata","Master's degree",1787.6
"Laticauda_saintgironsi","Master's degree",1842.9
"Lemur_catta","Master's degree",1396.7
"Lemur_catta2","Master's degree",1341.1
"Leopardus_wiedii","Master's degree",1467.5
"Leptailurus_serval","Master's degree",1491.1
"Leptoptilos_crumenifer","Master's degree",1475.7
"Libellula_quadrimaculata","Master's degree",1531.8
"Litoria_infrafrenata","Master's degree",1365.1
"Loris_tardigradus","Master's degree",1197.9
"Loxodonta_africana","Master's degree",1494.2
"Lycaon_pictus","Master's degree",1655.6
"Lycaon_pictus2","Master's degree",1665.3
"Lynx_rufus","Master's degree",1691.5
"Lynx_rufus2","Master's degree",1583.7
"Macaca_fuscata","Master's degree",1512.9
"Macaca_silenus","Master's degree",1471.4
"Macronectes_halli","Master's degree",1579.8
"Macropus_rufogriseus","Master's degree",1292.9
"Malayopython_reticulatus","Master's degree",1853.4
"Malpolon_monspessulanus","Master's degree",1756.4
"Mandrillus_sphinx","Master's degree",1603.4
"Mandrillus_sphinx2","Master's degree",1585.2
"Miopithecus_ogouensis","Master's degree",1354.8
"Morelia_spilota","Master's degree",1704.1
"Mungos_mungo","Master's degree",1558
"Muscardinus_avellanarius","Master's degree",1208.7
"Mygale","Master's degree",1830.4
"Myocastor_coypus","Master's degree",1301.6
"Naja_naja","Master's degree",1895.6
"Nasua_narica","Master's degree",1434.6
"Nasua_nasua","Master's degree",1340.5
"Necrosyrtes_monachus","Master's degree",1595.1
"Neofelis_nebulosa","Master's degree",1694.2
"Nestor_meridionalis","Master's degree",1318.8
"Notechis_scutatus","Master's degree",1737.6
"Numida_meleagris","Master's degree",1451.2
"Nyctereutes_procyonoides","Master's degree",1383.8
"Odonata","Master's degree",1571.2
"Odonata2","Master's degree",1538.1
"Oryctolagus_cuniculus","Master's degree",1097.4
"Oryctolagus_cuniculus2","Master's degree",841.1
"Otocolobus_manul","Master's degree",1423.4
"Pamphagidae","Master's degree",1510.5
"Pan_paniscus","Master's degree",1491.1
"Pan_paniscus2","Master's degree",1503.2
"Pan_paniscus3","Master's degree",1361.8
"Pan_paniscus4","Master's degree",1309.2
"Pan_troglodytes","Master's degree",1497.8
"Pan_troglodytes2","Master's degree",1313.1
"Panthera_leo","Master's degree",1680.9
"Panthera_leo2","Master's degree",1690.2
"Panthera_leo3","Master's degree",1748.1
"Panthera_onca","Master's degree",1714.2
"Panthera_onca_2","Master's degree",1713.8
"Panthera_onca3","Master's degree",1727.4
"Panthera_pardus","Master's degree",1729.5
"Panthera_pardus_3","Master's degree",1717.1
"Panthera_pardus2","Master's degree",1684.6
"Panthera_tigris2","Master's degree",1675.5
"Panthera_uncia","Master's degree",1738.8
"Papillon","Master's degree",1548.9
"Papio_hamadryas","Master's degree",1659.9
"Pardofelis_temminckii","Master's degree",1617.6
"Petroica_macrocephala","Master's degree",1023.3
"Phacochoerus_africanus","Master's degree",1859.8
"Phascolarctos_cinereus","Master's degree",1123.7
"Phascolarctos_cinereus2","Master's degree",993.3
"Pholcus_phalangioides","Master's degree",1878.7
"Pithecia pithecia","Master's degree",1491.3
"Pithecia pithecia2","Master's degree",1566.8
"Plathyrrhinus_fusciventris","Master's degree",1588.4
"Podarcis_muralis","Master's degree",1559.8
"Pogona_vitticeps","Master's degree",1466.8
"Porphyrio_hochstetteri","Master's degree",1500.9
"Procyon_lotor","Master's degree",1337.1
"Propithecus_coquereli","Master's degree",1336.4
"Propithecus_verreauxi","Master's degree",1389.3
"Psittacus_erithacus","Master's degree",1336.6
"Pteropus_conspicillatus","Master's degree",1316.3
"Puma_concolor","Master's degree",1722.3
"Python_bivittatus","Master's degree",1832.9
"Python_regius","Master's degree",1760.3
"Rattus_norvegicus","Master's degree",1322.2
"Rhinopithecus_roxellana","Master's degree",1304.8
"Rhyticeros_cassidix","Master's degree",1437.1
"Romalea_microptera","Master's degree",1384.9
"Saiga_tatarica","Master's degree",1492.9
"Sarcophilus_harrisii","Master's degree",1608.8
"Spalax","Master's degree",1500.4
"Spheniscus_humboldti","Master's degree",1256.3
"Stephanoaetus_coronatus","Master's degree",1546.9
"Strophurus","Master's degree",1541.6
"Struthio_camelus","Master's degree",1561
"Sula_nebouxii","Master's degree",1508.3
"Sula_sula","Master's degree",1460
"Suricata_suricatta","Master's degree",1275.7
"Sus_scrofa","Master's degree",1578.6
"Tapirus_indicus","Master's degree",1447.8
"Taricha_torosa","Master's degree",1503.9
"Tauraco_leucotis","Master's degree",1104.2
"Testudo_hermanni","Master's degree",1151.5
"Thalassarche_cauta","Master's degree",1504.3
"Theropithecus_gelada","Master's degree",1658.5
"Thomisus_onustus","Master's degree",1739.2
"Tockus_flavirostris","Master's degree",1544.3
"Trichosurus_vulpecula","Master's degree",1493.5
"Ursus_arctos_horribilis","Master's degree",1726.5
"Ursus_maritimus","Master's degree",1651.4
"Ursus_thibetanus","Master's degree",1777
"Varecia_rubra","Master's degree",1409.1
"Varecia_variegata","Master's degree",1403.6
"Vespula_germanica","Master's degree",1628.2
"Vicugna_pacos","Master's degree",1275.8
"Vicugna_pacos2","Master's degree",1310
"Vicugna_vicugna","Master's degree",1153.4
"Vipera_ammodytes","Master's degree",1917.3
"Vipera_aspis","Master's degree",1899.6
"Vulpes_zerda","Master's degree",1253.2
"Zamenis_longissimus","Master's degree",1705.4
"Zoropsis_spinimana","Master's degree",1764.1
"Acinonyx_jubatus","One/two/three-year technical/university degree",1646
"Acinonyx_jubatus2","One/two/three-year technical/university degree",1610
"Acryllium_vulturinum","One/two/three-year technical/university degree",1548.5
"Aepyceros_melampus","One/two/three-year technical/university degree",1336.1
"Aepyceros_melampus2","One/two/three-year technical/university degree",1232.6
"Agalychnis_callidryas","One/two/three-year technical/university degree",1341.3
"Ailuropoda_melanoleuca","One/two/three-year technical/university degree",1252.7
"Ailurops_ursinus","One/two/three-year technical/university degree",1373.4
"Ailurus_fulgens","One/two/three-year technical/university degree",1284.6
"Alligator_mississippiensis","One/two/three-year technical/university degree",1844.7
"Amblyrhynchus_cristatus","One/two/three-year technical/university degree",1752.1
"Aonyx_cinereus","One/two/three-year technical/university degree",1257.8
"Aonyx_cinereus2","One/two/three-year technical/university degree",1231.6
"Aquila_chrysaetos","One/two/three-year technical/university degree",1554.2
"Ara_ararauna","One/two/three-year technical/university degree",1227.7
"Ara_chloropterus","One/two/three-year technical/university degree",1206
"Arctocephalus forsteri","One/two/three-year technical/university degree",1548.7
"Arctocephalus_forsteri2","One/two/three-year technical/university degree",1325.8
"Artibeus_planirostris","One/two/three-year technical/university degree",1533.6
"Asio_flammeus","One/two/three-year technical/university degree",1300.7
"Ateles_hybridus","One/two/three-year technical/university degree",1545.4
"Ateles_paniscus","One/two/three-year technical/university degree",1311.4
"Athene_noctua","One/two/three-year technical/university degree",1265.9
"Athene_noctua2","One/two/three-year technical/university degree",1231.3
"Athene_noctua3","One/two/three-year technical/university degree",1412.6
"Balaeniceps_rex","One/two/three-year technical/university degree",1642.8
"Bison_bonasus","One/two/three-year technical/university degree",1745.1
"Bison_bonasus2","One/two/three-year technical/university degree",1699.2
"Boa_constrictor","One/two/three-year technical/university degree",1747.8
"Bubo_bubo","One/two/three-year technical/university degree",1283.2
"Bubo_bubo2","One/two/three-year technical/university degree",1291.5
"Bubo_scandiacus","One/two/three-year technical/university degree",1292
"Bufonidae","One/two/three-year technical/university degree",1560.7
"Buprestidae","One/two/three-year technical/university degree",1656.2
"Buteo_galapagoensis","One/two/three-year technical/university degree",1514.3
"Cairina_moschata","One/two/three-year technical/university degree",1598.9
"Calliphora_vomitoria","One/two/three-year technical/university degree",1453.2
"Callithrix_argentata","One/two/three-year technical/university degree",1369.2
"Callithrix_penicillata","One/two/three-year technical/university degree",1486.5
"Calloselasma rhodostoma","One/two/three-year technical/university degree",1865.6
"Canis_lupus","One/two/three-year technical/university degree",1543.3
"Canis_lupus_familiaris","One/two/three-year technical/university degree",1514.7
"Canis_lupus_familiaris2","One/two/three-year technical/university degree",1205.9
"Carlito_syrichta","One/two/three-year technical/university degree",1429.5
"Centurio_senex","One/two/three-year technical/university degree",1605.7
"Cerdocyon_thous","One/two/three-year technical/university degree",1363.5
"Chelonoidis_porteri","One/two/three-year technical/university degree",1338.2
"Choloepus_didactylus","One/two/three-year technical/university degree",1324.1
"Choloepus_didactylus2","One/two/three-year technical/university degree",1229.9
"Choloepus_didactylus3","One/two/three-year technical/university degree",1249.4
"Chroicocephalus_scopulinus","One/two/three-year technical/university degree",1321.4
"Columba_livia","One/two/three-year technical/university degree",1284.5
"Conolophus_pallidus","One/two/three-year technical/university degree",1665.5
"Corvus","One/two/three-year technical/university degree",1477.1
"Corvus2","One/two/three-year technical/university degree",1474.2
"Crocodylus_porosus","One/two/three-year technical/university degree",1991
"Crocuta_crocuta","One/two/three-year technical/university degree",1829
"Crotalus_atrox","One/two/three-year technical/university degree",1812
"Crotalus2","One/two/three-year technical/university degree",1879.6
"Cryptoprocto _ferox","One/two/three-year technical/university degree",1447.5
"Cynictis_penicillata","One/two/three-year technical/university degree",1491.1
"Dasypus_novemcinctus","One/two/three-year technical/university degree",1307.8
"Daubentonia_madagascariensis","One/two/three-year technical/university degree",1594.8
"Dendroaspis_angusticeps","One/two/three-year technical/university degree",1799.6
"Desmodus_rotondus","One/two/three-year technical/university degree",1521.7
"Didelphis_virginiana","One/two/three-year technical/university degree",1472.8
"Equus_caballus","One/two/three-year technical/university degree",1224.9
"Eudyptes chrysolophus","One/two/three-year technical/university degree",1204.1
"Eudyptes_chrysocome","One/two/three-year technical/university degree",1342.9
"Eulemur _coronatus","One/two/three-year technical/university degree",1414.9
"Eulemur _coronatus2","One/two/three-year technical/university degree",1317.3
"Euphractus _sexcinctus","One/two/three-year technical/university degree",1429
"Evarcha_arcuata","One/two/three-year technical/university degree",1766.2
"Felis_catus","One/two/three-year technical/university degree",1427.2
"Felis_silvestris","One/two/three-year technical/university degree",1154.8
"Geronticus_eremita","One/two/three-year technical/university degree",1625.4
"Giraffa_camelopardalis_reticulata","One/two/three-year technical/university degree",1280.1
"Gorilla_Gorilla_Beringei","One/two/three-year technical/university degree",1612.5
"Gorilla_gorilla_gorilla","One/two/three-year technical/university degree",1652.2
"Gulo_gulo","One/two/three-year technical/university degree",1504.9
"Gulo_gulo2","One/two/three-year technical/university degree",1541
"Gymnogyps_californianus","One/two/three-year technical/university degree",1612.5
"Gypaetus_barbatus","One/two/three-year technical/university degree",1474.7
"Gypaetus_barbatus2","One/two/three-year technical/university degree",1404.9
"Gyps_rueppelli","One/two/three-year technical/university degree",1647.5
"Haematopus_ater","One/two/three-year technical/university degree",1414.9
"Harpia_Harpyja","One/two/three-year technical/university degree",1498.9
"Helarctos_malayanus","One/two/three-year technical/university degree",1581.7
"Hemicentetes_semispinosus","One/two/three-year technical/university degree",1563.1
"Heterocephalus_glaber","One/two/three-year technical/university degree",1724
"Hippopotamus_amphibius","One/two/three-year technical/university degree",1750.9
"Hyaena_hyaena","One/two/three-year technical/university degree",1751.2
"Hyles_euphorbiae","One/two/three-year technical/university degree",1551.2
"Hylobates_agilis","One/two/three-year technical/university degree",1349.5
"Hypsignathus_monstrosus","One/two/three-year technical/university degree",1659.3
"Iguana_iguana","One/two/three-year technical/university degree",1601.3
"Iguana_iguana2","One/two/three-year technical/university degree",1492.9
"Incilius_alvarius","One/two/three-year technical/university degree",1418.7
"Incilius_alvarius2","One/two/three-year technical/university degree",1492.4
"Intellagama_lesueurii","One/two/three-year technical/university degree",1541.7
"Laticauda_laticaudata","One/two/three-year technical/university degree",1813.3
"Laticauda_saintgironsi","One/two/three-year technical/university degree",1818.7
"Lemur_catta","One/two/three-year technical/university degree",1208.2
"Lemur_catta2","One/two/three-year technical/university degree",1353.3
"Leopardus_wiedii","One/two/three-year technical/university degree",1475.2
"Leptailurus_serval","One/two/three-year technical/university degree",1473.5
"Leptoptilos_crumenifer","One/two/three-year technical/university degree",1510.5
"Libellula_quadrimaculata","One/two/three-year technical/university degree",1472.5
"Litoria_infrafrenata","One/two/three-year technical/university degree",1219.7
"Loris_tardigradus","One/two/three-year technical/university degree",1236
"Loxodonta_africana","One/two/three-year technical/university degree",1399.4
"Lycaon_pictus","One/two/three-year technical/university degree",1639.5
"Lycaon_pictus2","One/two/three-year technical/university degree",1687.1
"Lynx_rufus","One/two/three-year technical/university degree",1599.5
"Lynx_rufus2","One/two/three-year technical/university degree",1591.8
"Macaca_fuscata","One/two/three-year technical/university degree",1500
"Macaca_silenus","One/two/three-year technical/university degree",1544.6
"Macronectes_halli","One/two/three-year technical/university degree",1535.6
"Macropus_rufogriseus","One/two/three-year technical/university degree",1306.9
"Malayopython_reticulatus","One/two/three-year technical/university degree",1842.9
"Malpolon_monspessulanus","One/two/three-year technical/university degree",1768.8
"Mandrillus_sphinx","One/two/three-year technical/university degree",1662.1
"Mandrillus_sphinx2","One/two/three-year technical/university degree",1644.1
"Miopithecus_ogouensis","One/two/three-year technical/university degree",1400.7
"Morelia_spilota","One/two/three-year technical/university degree",1838.8
"Mungos_mungo","One/two/three-year technical/university degree",1547.2
"Muscardinus_avellanarius","One/two/three-year technical/university degree",1166.1
"Mygale","One/two/three-year technical/university degree",1720.7
"Myocastor_coypus","One/two/three-year technical/university degree",1235.3
"Naja_naja","One/two/three-year technical/university degree",1952.9
"Nasua_narica","One/two/three-year technical/university degree",1510.4
"Nasua_nasua","One/two/three-year technical/university degree",1281.9
"Necrosyrtes_monachus","One/two/three-year technical/university degree",1500.3
"Neofelis_nebulosa","One/two/three-year technical/university degree",1584.4
"Nestor_meridionalis","One/two/three-year technical/university degree",1436.5
"Notechis_scutatus","One/two/three-year technical/university degree",1778.7
"Numida_meleagris","One/two/three-year technical/university degree",1543.7
"Nyctereutes_procyonoides","One/two/three-year technical/university degree",1392.1
"Odonata","One/two/three-year technical/university degree",1535.4
"Odonata2","One/two/three-year technical/university degree",1524.7
"Oryctolagus_cuniculus","One/two/three-year technical/university degree",1159.3
"Oryctolagus_cuniculus2","One/two/three-year technical/university degree",947.5
"Otocolobus_manul","One/two/three-year technical/university degree",1506
"Pamphagidae","One/two/three-year technical/university degree",1491.9
"Pan_paniscus","One/two/three-year technical/university degree",1416.6
"Pan_paniscus2","One/two/three-year technical/university degree",1441.1
"Pan_paniscus3","One/two/three-year technical/university degree",1441.6
"Pan_paniscus4","One/two/three-year technical/university degree",1424.6
"Pan_troglodytes","One/two/three-year technical/university degree",1633
"Pan_troglodytes2","One/two/three-year technical/university degree",1370.7
"Panthera_leo","One/two/three-year technical/university degree",1767
"Panthera_leo2","One/two/three-year technical/university degree",1727.9
"Panthera_leo3","One/two/three-year technical/university degree",1752.9
"Panthera_onca","One/two/three-year technical/university degree",1709.8
"Panthera_onca_2","One/two/three-year technical/university degree",1711
"Panthera_onca3","One/two/three-year technical/university degree",1749.8
"Panthera_pardus","One/two/three-year technical/university degree",1703.7
"Panthera_pardus_3","One/two/three-year technical/university degree",1821
"Panthera_pardus2","One/two/three-year technical/university degree",1617.3
"Panthera_tigris2","One/two/three-year technical/university degree",1669.3
"Panthera_uncia","One/two/three-year technical/university degree",1595.9
"Papillon","One/two/three-year technical/university degree",1528.8
"Papio_hamadryas","One/two/three-year technical/university degree",1599.6
"Pardofelis_temminckii","One/two/three-year technical/university degree",1526.6
"Petroica_macrocephala","One/two/three-year technical/university degree",1001.8
"Phacochoerus_africanus","One/two/three-year technical/university degree",1770.8
"Phascolarctos_cinereus","One/two/three-year technical/university degree",1004.7
"Phascolarctos_cinereus2","One/two/three-year technical/university degree",1067.9
"Pholcus_phalangioides","One/two/three-year technical/university degree",1874.9
"Pithecia pithecia","One/two/three-year technical/university degree",1498.8
"Pithecia pithecia2","One/two/three-year technical/university degree",1510.6
"Plathyrrhinus_fusciventris","One/two/three-year technical/university degree",1580.3
"Podarcis_muralis","One/two/three-year technical/university degree",1620.1
"Pogona_vitticeps","One/two/three-year technical/university degree",1454.9
"Porphyrio_hochstetteri","One/two/three-year technical/university degree",1503
"Procyon_lotor","One/two/three-year technical/university degree",1335.6
"Propithecus_coquereli","One/two/three-year technical/university degree",1236.1
"Propithecus_verreauxi","One/two/three-year technical/university degree",1276
"Psittacus_erithacus","One/two/three-year technical/university degree",1208.9
"Pteropus_conspicillatus","One/two/three-year technical/university degree",1458.2
"Puma_concolor","One/two/three-year technical/university degree",1709.4
"Python_bivittatus","One/two/three-year technical/university degree",1878.5
"Python_regius","One/two/three-year technical/university degree",1730.2
"Rattus_norvegicus","One/two/three-year technical/university degree",1359
"Rhinopithecus_roxellana","One/two/three-year technical/university degree",1317.3
"Rhyticeros_cassidix","One/two/three-year technical/university degree",1416.1
"Romalea_microptera","One/two/three-year technical/university degree",1413
"Saiga_tatarica","One/two/three-year technical/university degree",1469.9
"Sarcophilus_harrisii","One/two/three-year technical/university degree",1575
"Spalax","One/two/three-year technical/university degree",1537.2
"Spheniscus_humboldti","One/two/three-year technical/university degree",1214.7
"Stephanoaetus_coronatus","One/two/three-year technical/university degree",1514.1
"Strophurus","One/two/three-year technical/university degree",1507.6
"Struthio_camelus","One/two/three-year technical/university degree",1686.7
"Sula_nebouxii","One/two/three-year technical/university degree",1457.4
"Sula_sula","One/two/three-year technical/university degree",1456.6
"Suricata_suricatta","One/two/three-year technical/university degree",1288.5
"Sus_scrofa","One/two/three-year technical/university degree",1518.3
"Tapirus_indicus","One/two/three-year technical/university degree",1378.7
"Taricha_torosa","One/two/three-year technical/university degree",1409.9
"Tauraco_leucotis","One/two/three-year technical/university degree",1173.7
"Testudo_hermanni","One/two/three-year technical/university degree",1140.4
"Thalassarche_cauta","One/two/three-year technical/university degree",1508.3
"Theropithecus_gelada","One/two/three-year technical/university degree",1642.5
